keyword	url	source
Archiving	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Arcminute	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Arcsecond	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Arctic Circle	https://astro4edu.org/resources/glossary/term/488/	Astro4Edu
Arcturus	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html#Arcth76	NED
Arcturus	https://www.britannica.com/place/Arcturus	Britannica
Area 51	https://www.britannica.com/place/Area-51	Britannica
Areas, Law of	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Arecibo	https://hyperphysics.phy-astr.gsu.edu/hbase/solar/aricebo.html	HyperPhysics
Arecibo Observatory	https://www.britannica.com/topic/Arecibo-Observatory	Britannica
Ares	https://www.britannica.com/technology/Ares-United-States-launch-vehicles	Britannica
Argand Diagram	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Argelander Method	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Argelander, Friedrich Wilhelm August	https://www.britannica.com/biography/Friedrich-Wilhelm-August-Argelander	Britannica
Argument of the Perihelion ()	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Ariane	https://www.britannica.com/technology/Ariane-European-launch-vehicles	Britannica
Ariel	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Ariel (astronomy)	https://www.britannica.com/topic/Ariel-astronomy	Britannica
Ariel (satellite)	https://www.britannica.com/topic/Ariel-satellite	Britannica
Aries	https://astro4edu.org/resources/glossary/term/16/	Astro4Edu
Aries	https://www.britannica.com/place/Aries	Britannica
Aristarchus of Samos	https://www.britannica.com/biography/Aristarchus-of-Samos	Britannica
Aristotelian Physics	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Arm Population	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Armillary Sphere	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
armillary sphere	https://www.britannica.com/science/armillary-sphere	Britannica
Arnaldo Tamayo Mendez	https://www.britannica.com/biography/Arnaldo-Tamayo-Mendez	Britannica
Aromatic, Aromaticity	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Arp, Halton Christian	https://www.britannica.com/biography/Halton-Christian-Arp	Britannica
Array	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Arrest, Heinrich Louis d'	https://www.britannica.com/biography/Heinrich-Louis-dArrest	Britannica
Arrival Time	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Arrow of Time	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Artemis (program)	https://www.britannica.com/topic/Artemis-program	Britannica
Artemis Accords	https://www.britannica.com/topic/Artemis-Accords	Britannica
Artemis II	https://www.britannica.com/topic/Artemis-II	Britannica
Artificial Satellite	https://astro4edu.org/resources/glossary/term/293/	Astro4Edu
Aryabhata (astronomer)	https://www.britannica.com/biography/Aryabhata-I	Britannica
Aryabhata (satellite)	https://www.britannica.com/topic/Aryabhata	Britannica
AS Eridani	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_E.html	NED
Asaph Hall	https://www.britannica.com/biography/Asaph-Hall	Britannica
ASCA	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Ascending Node	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Ashen Light	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
ASIC	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Asinh Magnitude	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Aspect	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Aspect Ratio	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Aspheric	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Association	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Association of Universities for Research in Astronomy	https://www.britannica.com/topic/Association-of-Universities-for-Research-in-Astronomy	Britannica
Astatine	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Asterism	https://astro4edu.org/resources/glossary/term/429/	Astro4Edu
asterism	https://www.britannica.com/science/asterism-astronomy	Britannica
Asteroid	https://astro4edu.org/resources/glossary/term/17/	Astro4Edu
Asteroid	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
asteroid	https://www.britannica.com/science/asteroid	Britannica
Asteroid Belt	https://astro4edu.org/resources/glossary/term/18/	Astro4Edu
Asteroid Belt	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Asteroid Family	https://astro4edu.org/resources/glossary/term/19/	Astro4Edu
Astigmatism	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Astration	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Astrobiology	https://astro4edu.org/resources/glossary/term/20/	Astro4Edu
astrobiology	https://www.britannica.com/science/astrobiology	Britannica
Astrochemistry	https://astro4edu.org/resources/glossary/term/21/	Astro4Edu
Astrolabe	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
astrolabe	https://www.britannica.com/science/astrolabe-instrument	Britannica
Astrology	https://astro4edu.org/resources/glossary/term/22/	Astro4Edu
Astrology	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Astrometric Binaries	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Astrometric Ephemeris	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Astrometry	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Astronaut	https://astro4edu.org/resources/glossary/term/23/	Astro4Edu
astronaut	https://www.britannica.com/topic/astronaut	Britannica
Astronomer	https://astro4edu.org/resources/glossary/term/24/	Astro4Edu
Astronomical Color Index	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Astronomical Coordinates	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
astronomical map	https://www.britannica.com/science/astronomical-map	Britannica
Astronomical Observatory	https://astro4edu.org/resources/glossary/term/25/	Astro4Edu
astronomical observatory	https://www.britannica.com/science/astronomical-observatory	Britannica
Astronomical Survey	https://astro4edu.org/resources/glossary/term/529/	Astro4Edu
Astronomical Twilight	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Astronomical Unit	https://astro4edu.org/resources/glossary/term/26/	Astro4Edu
Astronomical Unit	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
astronomical unit	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/para.html	HyperPhysics
astronomical unit	https://www.britannica.com/science/astronomical-unit	Britannica
Astronomy	https://astro4edu.org/resources/glossary/term/27/	Astro4Edu
Astronomy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
astronomy	https://www.britannica.com/science/astronomy	Britannica
Astrophysics	https://astro4edu.org/resources/glossary/term/28/	Astro4Edu
Astrophysics	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astcon.html	HyperPhysics
Astrophysics	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
astrophysics	https://www.britannica.com/science/astrophysics	Britannica
Astrophysics references	https://hyperphysics.phy-astr.gsu.edu/hbase/astro/astref.html	HyperPhysics
Asymmetric Drift	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Asymmetry	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html#asymmf88	NED
Asymptotic Branch (AGB) Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Asymptotic Freedom	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atacama Large Millimeter Array	https://www.britannica.com/topic/Atacama-Large-Millimeter-Array	Britannica
ataxite	https://www.britannica.com/science/ataxite	Britannica
ATB	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atlas	https://www.britannica.com/technology/Atlas-American-launch-vehicles	Britannica
Atmosphere	https://astro4edu.org/resources/glossary/term/29/	Astro4Edu
Atmosphere	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atmosphere (Solar)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atmospheric Dispersion Corrector	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atmospheric Extinction	https://astro4edu.org/resources/glossary/term/30/	Astro4Edu
Atmospheric Extinction	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
atmospheric pressure	https://hyperphysics.phy-astr.gsu.edu/hbase/pman.html	HyperPhysics
Atom	https://astro4edu.org/resources/glossary/term/31/	Astro4Edu
Atom	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
atomic clock	https://hyperphysics.phy-astr.gsu.edu/hbase/acloc.html	HyperPhysics
Atomic Hydrogen	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atomic Mass Number	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atomic Mass Unit	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
atomic mass unit	https://hyperphysics.phy-astr.gsu.edu/hbase/nuclear/nucuni.html	HyperPhysics
Atomic Number	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atomic Orbital	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atomic Second	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atomic spectra	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/atspect.html	HyperPhysics
Atomic Structure	https://astro4edu.org/resources/glossary/term/32/	Astro4Edu
Atomic structure concepts	https://hyperphysics.phy-astr.gsu.edu/hbase/quantum/atomstructcon.html	HyperPhysics
Atomic Theory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atomic Time	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atomic Weight	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atoms	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Aton	https://www.britannica.com/topic/Aton	Britannica
Attenuation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Attenuation Factor	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Attitude	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atto-	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Attractor	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Atum	https://www.britannica.com/topic/Atum	Britannica
AU	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Audouin Dollfus	https://www.britannica.com/biography/Audouin-Dollfus	Britannica
Auger Effect	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Augmentation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Auriga	https://www.britannica.com/place/Auriga	Britannica
Aurigae	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Aurigae Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Aurora	https://astro4edu.org/resources/glossary/term/33/	Astro4Edu
Aurora	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Aurora Australis	https://astro4edu.org/resources/glossary/term/510/	Astro4Edu
Aurora Borealis	https://astro4edu.org/resources/glossary/term/511/	Astro4Edu
Auto-Catalysis	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Auto-Ionization	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Automated Transfer Vehicle	https://www.britannica.com/technology/Automated-Transfer-Vehicle	Britannica
automatic picture transmission station	https://www.britannica.com/technology/automatic-picture-transmission-station	Britannica
Autumn	https://astro4edu.org/resources/glossary/term/401/	Astro4Edu
Autumn Equinox	https://astro4edu.org/resources/glossary/term/407/	Astro4Edu
Autumnal Equinox	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
autumnal equinox	https://www.britannica.com/science/autumnal-equinox	Britannica
Auwers, Arthur von	https://www.britannica.com/biography/Arthur-von-Auwers	Britannica
Avalanche	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Average Life	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Avogadro Constant	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Avogadro's Law	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Avogadro's Number	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Avoidance	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
avoidance, zone of	https://www.britannica.com/science/zone-of-avoidance	Britannica
AXAF	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Axion	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Axis	https://astro4edu.org/resources/glossary/term/35/	Astro4Edu
Axis	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Axisymmetric Collapse	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Azeotropic Mixture	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
Azimuth	https://astro4edu.org/resources/glossary/term/36/	Astro4Edu
Azimuth	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
azimuth	https://www.britannica.com/science/azimuth	Britannica
Azimuthal Quantum Number (k)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_A.html	NED
B Band	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
B Cassiopeiae	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_C.html	NED
B Galaxy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
B Star	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
B-Coefficient	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
b-Factory	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
b-Lines	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
B-type Star	https://astro4edu.org/resources/glossary/term/37/	Astro4Edu
B-type Star	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
B2FH	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Ba or Barium Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Baade's Window	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Babcock, Harold Delos	https://www.britannica.com/biography/Harold-Delos-Babcock	Britannica
Babcock, Horace Welcome	https://www.britannica.com/biography/Horace-Welcome-Babcock	Britannica
Back Focal Length	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Back Warming	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Background Count	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Background Noise	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Background Radiation	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
background radiation, 3K	https://hyperphysics.phy-astr.gsu.edu/hbase/bkg3k.html	HyperPhysics
Backscattering	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Bacon, Henry	https://www.britannica.com/biography/Henry-Bacon	Britannica
BAD Nuclei	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
bag model, quarks	https://hyperphysics.phy-astr.gsu.edu/hbase/particles/qbag.html	HyperPhysics
Bahcall-Soneira Model	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Bailey Types	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html#bt	NED
Bailly, Jean-Sylvain	https://www.britannica.com/biography/Jean-Sylvain-Bailly	Britannica
Baily's Beads	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Baily's beads	https://www.britannica.com/science/Bailys-beads	Britannica
Baily, Francis	https://www.britannica.com/biography/Francis-Baily	Britannica
Bainbridge, John	https://www.britannica.com/biography/John-Bainbridge	Britannica
Baldet-Johnson Bands	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Ballik-Ramsay Bands	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Balloon Metaphor	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Balmer Formula	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Balmer Jump	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Balmer Series	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Balmer series	https://hyperphysics.phy-astr.gsu.edu/hbase/tables/hydspec.html	HyperPhysics
Bamberga	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Band (molecular)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Band Head	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Band Spectrum	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Band Width	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Bandpass Filter	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Bandwidth	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Banneker, Benjamin	https://www.britannica.com/biography/Benjamin-Banneker	Britannica
Bar	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Barium Stars	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Barn	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Barnard's Loop	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Barnard's Satellite	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Barnard's Star	https://hyperphysics.phy-astr.gsu.edu/hbase/starlog/strclos.html	HyperPhysics
Barnard's Star	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Barnard's star	https://www.britannica.com/place/Barnards-star	Britannica
Barnard, Edward Emerson	https://www.britannica.com/biography/Edward-Emerson-Barnard	Britannica
Barometric Law	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Barotropic Bas	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Barred Spiral Galaxy	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Barron, Kayla	https://www.britannica.com/biography/Kayla-Barron	Britannica
Barrow, John D.	https://www.britannica.com/biography/John-D-Barrow	Britannica
Barycenter	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html#bcenters92	NED
Barycentric Dynamical  Time (TDB)	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Baryogenesis	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Baryon	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
Baryon Number	https://ned.ipac.caltech.edu/level5/Glossary/Glossary_B.html	NED
